sale_id,sku,size,sale_date,quantity_sold,retail_price,sale_price,sale_type
S-05279,30-30-000252-0-10,11,2024-01-06,1,140.00,140.00,full_price
S-05280,30-30-000252-0-10,11,2024-03-23,1,140.00,140.00,full_price
S-05281,30-30-000252-0-10,11.5,2024-01-06,1,140.00,140.00,full_price
S-05282,30-30-000252-0-10,12,2024-01-06,1,140.00,140.00,full_price
S-05283,30-30-000252-0-10,13,2024-01-06,1,140.00,140.00,full_price
S-05284,30-30-000252-0-10,14,2024-01-06,1,140.00,140.00,full_price
S-05285,30-25-000253-0-10,8,2024-01-18,1,130.00,130.00,full_price
S-05286,30-25-000253-0-10,8.5,2024-01-18,1,130.00,130.00,full_price
S-05287,30-25-000253-0-10,8.5,2024-04-07,1,130.00,130.00,full_price
S-05288,30-25-000253-0-10,9,2024-01-18,1,130.00,130.00,full_price
S-05289,30-25-000253-0-10,9,2024-02-26,1,130.00,130.00,full_price
S-05290,30-25-000253-0-10,9,2024-03-28,1,130.00,130.00,full_price
S-05291,30-25-000253-0-10,9,2024-05-03,1,130.00,130.00,full_price
S-05292,30-25-000253-0-10,9.5,2024-01-18,1,130.00,130.00,full_price
S-05293,30-25-000253-0-10,9.5,2024-02-09,1,130.00,130.00,full_price
S-05294,30-25-000253-0-10,9.5,2024-03-15,1,130.00,130.00,full_price
S-05295,30-25-000253-0-10,9.5,2024-04-24,1,130.00,130.00,full_price
S-05296,30-25-000253-0-10,9.5,2024-05-12,1,130.00,130.00,full_price
S-05297,30-25-000253-0-10,10,2024-01-18,1,130.00,130.00,full_price
S-05298,30-25-000253-0-10,10,2024-02-02,1,130.00,130.00,full_price
S-05299,30-25-000253-0-10,10,2024-02-18,1,130.00,130.00,full_price
S-05300,30-25-000253-0-10,10,2024-03-12,1,130.00,130.00,full_price
S-05301,30-25-000253-0-10,10,2024-03-27,1,130.00,130.00,full_price
S-05302,30-25-000253-0-10,10,2024-03-30,1,130.00,130.00,full_price
S-05303,30-25-000253-0-10,10,2024-05-17,1,130.00,130.00,full_price
S-05304,30-25-000253-0-10,10,2024-05-10,1,130.00,130.00,full_price
S-05305,30-25-000253-0-10,10,2024-05-24,1,130.00,130.00,full_price
S-05306,30-25-000253-0-10,10.5,2024-01-18,1,130.00,130.00,full_price
S-05307,30-25-000253-0-10,10.5,2024-02-04,1,130.00,130.00,full_price
S-05308,30-25-000253-0-10,10.5,2024-02-21,1,130.00,130.00,full_price
S-05309,30-25-000253-0-10,10.5,2024-03-08,1,130.00,130.00,full_price
S-05310,30-25-000253-0-10,10.5,2024-03-15,1,130.00,130.00,full_price
S-05311,30-25-000253-0-10,10.5,2024-04-03,1,130.00,130.00,full_price
S-05312,30-25-000253-0-10,10.5,2024-04-16,1,130.00,130.00,full_price
S-05313,30-25-000253-0-10,10.5,2024-06-02,1,130.00,130.00,full_price
S-05314,30-25-000253-0-10,10.5,2024-06-08,1,130.00,130.00,full_price
S-05315,30-25-000253-0-10,11,2024-01-18,1,130.00,130.00,full_price
S-05316,30-25-000253-0-10,11,2024-02-03,1,130.00,130.00,full_price
S-05317,30-25-000253-0-10,11,2024-02-18,1,130.00,130.00,full_price
S-05318,30-25-000253-0-10,11,2024-03-29,1,130.00,130.00,full_price
S-05319,30-25-000253-0-10,11,2024-04-20,1,130.00,130.00,full_price
S-05320,30-25-000253-0-10,11,2024-04-29,1,130.00,130.00,full_price
S-05321,30-25-000253-0-10,11,2024-05-11,1,130.00,130.00,full_price
S-05322,30-25-000253-0-10,11.5,2024-01-18,1,130.00,130.00,full_price
S-05323,30-25-000253-0-10,11.5,2024-03-01,1,130.00,130.00,full_price
S-05324,30-25-000253-0-10,11.5,2024-03-28,1,130.00,130.00,full_price
S-05325,30-25-000253-0-10,11.5,2024-04-22,1,130.00,130.00,full_price
S-05326,30-25-000253-0-10,12,2024-01-18,1,130.00,130.00,full_price
S-05327,30-25-000253-0-10,12,2024-03-12,1,130.00,130.00,full_price
S-05328,30-25-000253-0-10,12,2024-04-13,1,130.00,130.00,full_price
S-05329,30-25-000253-0-10,13,2024-01-18,1,130.00,130.00,full_price
S-05330,30-25-000253-0-10,13,2024-04-08,1,130.00,130.00,full_price
S-05331,30-25-000253-0-10,14,2024-01-18,1,130.00,130.00,full_price
S-05332,30-30-000254-0-10,8.5,2024-01-15,1,130.00,130.00,full_price
S-05333,30-30-000254-0-10,9.5,2024-01-15,1,130.00,130.00,full_price
S-05334,30-30-000254-0-10,9.5,2024-03-17,1,130.00,109.97,markdown
S-05335,30-30-000254-0-10,10,2024-01-15,1,130.00,130.00,full_price
S-05336,30-30-000254-0-10,10,2024-03-14,1,130.00,105.98,markdown
S-05337,30-30-000254-0-10,10.5,2024-01-15,1,130.00,130.00,full_price
S-05338,30-30-000254-0-10,10.5,2024-04-12,1,130.00,108.32,markdown
S-05339,30-30-000254-0-10,11,2024-01-15,1,130.00,130.00,full_price
S-05340,30-30-000254-0-10,11,2024-04-02,1,130.00,108.89,markdown
S-05341,30-30-000254-0-10,11.5,2024-01-15,1,130.00,130.00,full_price
S-05342,30-30-000254-0-10,11.5,2024-03-25,1,130.00,99.05,markdown
S-05343,30-30-000254-0-10,12,2024-01-15,1,130.00,130.00,full_price
S-05344,30-30-000254-0-10,15,2024-01-15,1,130.00,130.00,full_price
S-05345,30-50-000255-0-10,8,2024-01-11,1,130.00,130.00,full_price
S-05346,30-50-000255-0-10,8.5,2024-01-11,1,130.00,130.00,full_price
S-05347,30-50-000255-0-10,9,2024-01-11,1,130.00,130.00,full_price
S-05348,30-50-000255-0-10,9,2024-02-16,1,130.00,130.00,full_price
S-05349,30-50-000255-0-10,9,2024-05-09,1,130.00,130.00,full_price
S-05350,30-50-000255-0-10,9.5,2024-01-11,1,130.00,130.00,full_price
S-05351,30-50-000255-0-10,9.5,2024-02-03,1,130.00,130.00,full_price
S-05352,30-50-000255-0-10,9.5,2024-02-29,1,130.00,130.00,full_price
S-05353,30-50-000255-0-10,9.5,2024-04-14,1,130.00,130.00,full_price
S-05354,30-50-000255-0-10,9.5,2024-04-14,1,130.00,130.00,full_price
S-05355,30-50-000255-0-10,10,2024-01-11,1,130.00,130.00,full_price
S-05356,30-50-000255-0-10,10,2024-01-31,1,130.00,130.00,full_price
S-05357,30-50-000255-0-10,10,2024-02-25,1,130.00,130.00,full_price
S-05358,30-50-000255-0-10,10,2024-02-26,1,130.00,130.00,full_price
S-05359,30-50-000255-0-10,10,2024-03-10,1,130.00,130.00,full_price
S-05360,30-50-000255-0-10,10,2024-04-09,1,130.00,130.00,full_price
S-05361,30-50-000255-0-10,10,2024-05-22,1,130.00,130.00,full_price
S-05362,30-50-000255-0-10,10,2024-06-10,1,130.00,130.00,full_price
S-05363,30-50-000255-0-10,10.5,2024-01-11,1,130.00,130.00,full_price
S-05364,30-50-000255-0-10,10.5,2024-01-31,1,130.00,130.00,full_price
S-05365,30-50-000255-0-10,10.5,2024-02-17,1,130.00,130.00,full_price
S-05366,30-50-000255-0-10,10.5,2024-02-28,1,130.00,130.00,full_price
S-05367,30-50-000255-0-10,10.5,2024-03-30,1,130.00,130.00,full_price
S-05368,30-50-000255-0-10,10.5,2024-03-25,1,130.00,130.00,full_price
S-05369,30-50-000255-0-10,10.5,2024-04-22,1,130.00,130.00,full_price
S-05370,30-50-000255-0-10,10.5,2024-04-21,1,130.00,130.00,full_price
S-05371,30-50-000255-0-10,11,2024-01-11,1,130.00,130.00,full_price
S-05372,30-50-000255-0-10,11,2024-02-04,1,130.00,130.00,full_price
S-05373,30-50-000255-0-10,11,2024-02-16,1,130.00,130.00,full_price
S-05374,30-50-000255-0-10,11,2024-03-10,1,130.00,130.00,full_price
S-05375,30-50-000255-0-10,11,2024-03-31,1,130.00,130.00,full_price
S-05376,30-50-000255-0-10,11,2024-04-17,1,130.00,130.00,full_price
S-05377,30-50-000255-0-10,11,2024-05-05,1,130.00,130.00,full_price
S-05378,30-50-000255-0-10,11.5,2024-01-11,1,130.00,130.00,full_price
S-05379,30-50-000255-0-10,11.5,2024-02-23,1,130.00,130.00,full_price
S-05380,30-50-000255-0-10,11.5,2024-03-12,1,130.00,130.00,full_price
S-05381,30-50-000255-0-10,11.5,2024-05-08,1,130.00,130.00,full_price
S-05382,30-50-000255-0-10,12,2024-01-11,1,130.00,130.00,full_price
S-05383,30-50-000255-0-10,12,2024-03-07,1,130.00,130.00,full_price
S-05384,30-50-000255-0-10,12,2024-04-17,1,130.00,130.00,full_price
S-05385,30-50-000255-0-10,13,2024-01-11,1,130.00,130.00,full_price
S-05386,30-50-000255-0-10,14,2024-01-11,1,130.00,130.00,full_price
S-05387,30-30-000257-0-10,9,2024-01-25,1,140.00,140.00,full_price
S-05388,30-30-000257-0-10,9,2024-04-08,1,140.00,140.00,full_price
S-05389,30-30-000257-0-10,9.5,2024-01-25,1,140.00,140.00,full_price
S-05390,30-30-000257-0-10,9.5,2024-04-07,1,140.00,140.00,full_price
S-05391,30-30-000257-0-10,10,2024-01-25,1,140.00,140.00,full_price
S-05392,30-30-000257-0-10,10,2024-03-12,1,140.00,140.00,full_price
S-05393,30-30-000257-0-10,10,2024-04-09,1,140.00,140.00,full_price
S-05394,30-30-000257-0-10,10.5,2024-01-25,1,140.00,140.00,full_price
S-05395,30-30-000257-0-10,10.5,2024-03-06,1,140.00,140.00,full_price
S-05396,30-30-000257-0-10,10.5,2024-04-26,1,140.00,140.00,full_price
S-05397,30-30-000257-0-10,11,2024-01-25,1,140.00,140.00,full_price
S-05398,30-30-000257-0-10,11,2024-04-07,1,140.00,140.00,full_price
S-05399,30-30-000257-0-10,11.5,2024-01-25,1,140.00,140.00,full_price
S-05400,30-30-000257-0-10,11.5,2024-03-20,1,140.00,140.00,full_price
S-05401,30-30-000257-0-10,12,2024-01-25,1,140.00,140.00,full_price
S-05402,30-30-000257-0-10,12,2024-04-07,1,140.00,140.00,full_price
S-05403,30-30-000257-0-10,13,2024-01-25,1,140.00,140.00,full_price
S-05404,30-25-000258-0-10,9,2024-01-28,1,200.00,200.00,full_price
S-05405,30-25-000258-0-10,9,2024-04-02,1,200.00,200.00,full_price
S-05406,30-25-000258-0-10,9.5,2024-01-28,1,200.00,200.00,full_price
S-05407,30-25-000258-0-10,10,2024-01-28,1,200.00,200.00,full_price
S-05408,30-25-000258-0-10,10,2024-03-19,1,200.00,200.00,full_price
S-05409,30-25-000258-0-10,10,2024-05-01,1,200.00,200.00,full_price
S-05410,30-25-000258-0-10,10.5,2024-01-28,1,200.00,200.00,full_price
S-05411,30-25-000258-0-10,10.5,2024-03-14,1,200.00,200.00,full_price
S-05412,30-25-000258-0-10,10.5,2024-04-28,1,200.00,200.00,full_price
S-05413,30-25-000258-0-10,11,2024-01-28,1,200.00,200.00,full_price
S-05414,30-25-000258-0-10,11,2024-04-07,1,200.00,200.00,full_price
S-05415,30-25-000258-0-10,11.5,2024-01-28,1,200.00,200.00,full_price
S-05416,30-25-000258-0-10,12,2024-01-28,1,200.00,200.00,full_price
S-05417,30-25-000258-0-10,15,2024-01-28,1,200.00,200.00,full_price
S-05418,30-50-000259-0-10,8,2024-01-05,1,100.00,100.00,full_price
S-05419,30-50-000259-0-10,8.5,2024-01-05,1,100.00,100.00,full_price
S-05420,30-50-000259-0-10,9,2024-01-05,1,100.00,100.00,full_price
S-05421,30-50-000259-0-10,9,2024-02-29,1,100.00,100.00,full_price
S-05422,30-50-000259-0-10,9,2024-04-14,1,100.00,100.00,full_price
S-05423,30-50-000259-0-10,9.5,2024-01-05,1,100.00,100.00,full_price
S-05424,30-50-000259-0-10,9.5,2024-01-31,1,100.00,100.00,full_price
S-05425,30-50-000259-0-10,9.5,2024-03-07,1,100.00,100.00,full_price
S-05426,30-50-000259-0-10,9.5,2024-04-13,1,100.00,100.00,full_price
S-05427,30-50-000259-0-10,9.5,2024-05-08,1,100.00,100.00,full_price
S-05428,30-50-000259-0-10,10,2024-01-05,1,100.00,100.00,full_price
S-05429,30-50-000259-0-10,10,2024-01-21,1,100.00,100.00,full_price
S-05430,30-50-000259-0-10,10,2024-02-18,1,100.00,100.00,full_price
S-05431,30-50-000259-0-10,10,2024-02-21,1,100.00,100.00,full_price
S-05432,30-50-000259-0-10,10,2024-03-12,1,100.00,100.00,full_price
S-05433,30-50-000259-0-10,10,2024-03-23,1,100.00,100.00,full_price
S-05434,30-50-000259-0-10,10,2024-05-15,1,100.00,100.00,full_price
S-05435,30-50-000259-0-10,10,2024-05-28,1,100.00,100.00,full_price
S-05436,30-50-000259-0-10,10.5,2024-01-05,1,100.00,100.00,full_price
S-05437,30-50-000259-0-10,10.5,2024-01-25,1,100.00,100.00,full_price
S-05438,30-50-000259-0-10,10.5,2024-02-06,1,100.00,100.00,full_price
S-05439,30-50-000259-0-10,10.5,2024-03-01,1,100.00,100.00,full_price
S-05440,30-50-000259-0-10,10.5,2024-03-18,1,100.00,100.00,full_price
S-05441,30-50-000259-0-10,10.5,2024-04-03,1,100.00,100.00,full_price
S-05442,30-50-000259-0-10,10.5,2024-05-16,1,100.00,100.00,full_price
S-05443,30-50-000259-0-10,10.5,2024-05-20,1,100.00,100.00,full_price
S-05444,30-50-000259-0-10,11,2024-01-05,1,100.00,100.00,full_price
S-05445,30-50-000259-0-10,11,2024-01-28,1,100.00,100.00,full_price
S-05446,30-50-000259-0-10,11,2024-02-09,1,100.00,100.00,full_price
S-05447,30-50-000259-0-10,11,2024-03-03,1,100.00,100.00,full_price
S-05448,30-50-000259-0-10,11,2024-03-27,1,100.00,100.00,full_price
S-05449,30-50-000259-0-10,11,2024-04-17,1,100.00,100.00,full_price
S-05450,30-50-000259-0-10,11,2024-04-29,1,100.00,100.00,full_price
S-05451,30-50-000259-0-10,11.5,2024-01-05,1,100.00,100.00,full_price
S-05452,30-50-000259-0-10,11.5,2024-02-07,1,100.00,100.00,full_price
S-05453,30-50-000259-0-10,11.5,2024-03-11,1,100.00,100.00,full_price
S-05454,30-50-000259-0-10,11.5,2024-05-17,1,100.00,100.00,full_price
S-05455,30-50-000259-0-10,12,2024-01-05,1,100.00,100.00,full_price
S-05456,30-50-000259-0-10,12,2024-02-20,1,100.00,100.00,full_price
S-05457,30-50-000259-0-10,12,2024-04-08,1,100.00,100.00,full_price
S-05458,30-50-000259-0-10,13,2024-01-05,1,100.00,100.00,full_price
S-05459,30-50-000260-0-10,9,2024-01-30,1,170.00,170.00,full_price
S-05460,30-50-000260-0-10,10,2024-01-30,1,170.00,170.00,full_price
S-05461,30-50-000260-0-10,10,2024-04-28,1,170.00,141.46,markdown
S-05462,30-50-000260-0-10,10.5,2024-01-30,1,170.00,170.00,full_price
S-05463,30-50-000260-0-10,10.5,2024-04-09,1,170.00,143.70,markdown
S-05464,30-50-000260-0-10,11,2024-01-30,1,170.00,170.00,full_price
S-05465,30-50-000260-0-10,11,2024-04-05,1,170.00,137.75,markdown
S-05466,30-50-000260-0-10,11.5,2024-01-30,1,170.00,170.00,full_price
S-05467,30-50-000260-0-10,13,2024-01-30,1,170.00,170.00,full_price
S-05468,30-25-000261-0-10,8,2024-01-21,1,85.00,85.00,full_price
S-05469,30-25-000261-0-10,8.5,2024-01-21,1,85.00,85.00,full_price
S-05470,30-25-000261-0-10,9,2024-01-21,1,85.00,85.00,full_price
S-05471,30-25-000261-0-10,9,2024-03-23,1,85.00,85.00,full_price
S-05472,30-25-000261-0-10,9.5,2024-01-21,1,85.00,85.00,full_price
S-05473,30-25-000261-0-10,9.5,2024-03-07,1,85.00,85.00,full_price
S-05474,30-25-000261-0-10,9.5,2024-04-27,1,85.00,85.00,full_price
S-05475,30-25-000261-0-10,10,2024-01-21,1,85.00,85.00,full_price
S-05476,30-25-000261-0-10,10,2024-02-23,1,85.00,85.00,full_price
S-05477,30-25-000261-0-10,10,2024-03-31,1,85.00,85.00,full_price
S-05478,30-25-000261-0-10,10,2024-04-06,1,85.00,85.00,full_price
S-05479,30-25-000261-0-10,10,2024-05-20,1,85.00,67.47,markdown
S-05480,30-25-000261-0-10,10.5,2024-01-21,1,85.00,85.00,full_price
S-05481,30-25-000261-0-10,10.5,2024-02-22,1,85.00,85.00,full_price
S-05482,30-25-000261-0-10,10.5,2024-03-31,1,85.00,85.00,full_price
S-05483,30-25-000261-0-10,10.5,2024-04-07,1,85.00,85.00,full_price
S-05484,30-25-000261-0-10,10.5,2024-05-01,1,85.00,70.75,markdown
S-05485,30-25-000261-0-10,11,2024-01-21,1,85.00,85.00,full_price
S-05486,30-25-000261-0-10,11,2024-02-16,1,85.00,85.00,full_price
S-05487,30-25-000261-0-10,11,2024-03-26,1,85.00,85.00,full_price
S-05488,30-25-000261-0-10,11,2024-04-07,1,85.00,85.00,full_price
S-05489,30-25-000261-0-10,11,2024-05-12,1,85.00,65.29,markdown
S-05490,30-25-000261-0-10,11.5,2024-01-21,1,85.00,85.00,full_price
S-05491,30-25-000261-0-10,11.5,2024-03-03,1,85.00,85.00,full_price
S-05492,30-25-000261-0-10,11.5,2024-05-10,1,85.00,85.00,full_price
S-05493,30-25-000261-0-10,12,2024-01-21,1,85.00,85.00,full_price
S-05494,30-25-000261-0-10,12,2024-04-04,1,85.00,85.00,full_price
S-05495,30-25-000261-0-10,13,2024-01-21,1,85.00,85.00,full_price
S-05496,30-40-000262-0-10,7.5,2024-01-05,1,130.00,130.00,full_price
S-05497,30-40-000262-0-10,8,2024-01-05,1,130.00,130.00,full_price
S-05498,30-40-000262-0-10,8.5,2024-01-05,1,130.00,130.00,full_price
S-05499,30-40-000262-0-10,9,2024-01-05,1,130.00,130.00,full_price
S-05500,30-40-000262-0-10,9,2024-02-03,1,130.00,130.00,full_price
S-05501,30-40-000262-0-10,9,2024-03-31,1,130.00,130.00,full_price
S-05502,30-40-000262-0-10,9,2024-04-08,1,130.00,130.00,full_price
S-05503,30-40-000262-0-10,9.5,2024-01-05,1,130.00,130.00,full_price
S-05504,30-40-000262-0-10,9.5,2024-01-24,1,130.00,130.00,full_price
S-05505,30-40-000262-0-10,9.5,2024-03-01,1,130.00,130.00,full_price
S-05506,30-40-000262-0-10,9.5,2024-03-15,1,130.00,130.00,full_price
S-05507,30-40-000262-0-10,9.5,2024-04-24,1,130.00,130.00,full_price
S-05508,30-40-000262-0-10,9.5,2024-04-04,1,130.00,130.00,full_price
S-05509,30-40-000262-0-10,10,2024-01-05,1,130.00,130.00,full_price
S-05510,30-40-000262-0-10,10,2024-01-16,1,130.00,130.00,full_price
S-05511,30-40-000262-0-10,10,2024-01-31,1,130.00,130.00,full_price
S-05512,30-40-000262-0-10,10,2024-02-15,1,130.00,130.00,full_price
S-05513,30-40-000262-0-10,10,2024-02-27,1,130.00,130.00,full_price
S-05514,30-40-000262-0-10,10,2024-03-24,1,130.00,130.00,full_price
S-05515,30-40-000262-0-10,10,2024-04-12,1,130.00,130.00,full_price
S-05516,30-40-000262-0-10,10,2024-03-27,1,130.00,130.00,full_price
S-05517,30-40-000262-0-10,10,2024-04-03,1,130.00,130.00,full_price
S-05518,30-40-000262-0-10,10,2024-05-10,1,130.00,130.00,full_price
S-05519,30-40-000262-0-10,10.5,2024-01-05,1,130.00,130.00,full_price
S-05520,30-40-000262-0-10,10.5,2024-01-19,1,130.00,130.00,full_price
S-05521,30-40-000262-0-10,10.5,2024-01-30,1,130.00,130.00,full_price
S-05522,30-40-000262-0-10,10.5,2024-02-16,1,130.00,130.00,full_price
S-05523,30-40-000262-0-10,10.5,2024-02-27,1,130.00,130.00,full_price
S-05524,30-40-000262-0-10,10.5,2024-03-16,1,130.00,130.00,full_price
S-05525,30-40-000262-0-10,10.5,2024-04-15,1,130.00,130.00,full_price
S-05526,30-40-000262-0-10,10.5,2024-04-15,1,130.00,130.00,full_price
S-05527,30-40-000262-0-10,10.5,2024-05-13,1,130.00,130.00,full_price
S-05528,30-40-000262-0-10,10.5,2024-06-14,1,130.00,130.00,full_price
S-05529,30-40-000262-0-10,11,2024-01-05,1,130.00,130.00,full_price
S-05530,30-40-000262-0-10,11,2024-01-20,1,130.00,130.00,full_price
S-05531,30-40-000262-0-10,11,2024-02-13,1,130.00,130.00,full_price
S-05532,30-40-000262-0-10,11,2024-02-15,1,130.00,130.00,full_price
S-05533,30-40-000262-0-10,11,2024-03-29,1,130.00,130.00,full_price
S-05534,30-40-000262-0-10,11,2024-04-07,1,130.00,130.00,full_price
S-05535,30-40-000262-0-10,11,2024-05-03,1,130.00,130.00,full_price
S-05536,30-40-000262-0-10,11,2024-05-02,1,130.00,130.00,full_price
S-05537,30-40-000262-0-10,11.5,2024-01-05,1,130.00,130.00,full_price
S-05538,30-40-000262-0-10,11.5,2024-02-02,1,130.00,130.00,full_price
S-05539,30-40-000262-0-10,11.5,2024-02-19,1,130.00,130.00,full_price
S-05540,30-40-000262-0-10,11.5,2024-03-18,1,130.00,130.00,full_price
S-05541,30-40-000262-0-10,11.5,2024-04-01,1,130.00,130.00,full_price
S-05542,30-40-000262-0-10,12,2024-01-05,1,130.00,130.00,full_price
S-05543,30-40-000262-0-10,12,2024-02-19,1,130.00,130.00,full_price
S-05544,30-40-000262-0-10,12,2024-03-31,1,130.00,130.00,full_price
S-05545,30-40-000262-0-10,12,2024-03-29,1,130.00,130.00,full_price
S-05546,30-40-000262-0-10,13,2024-01-05,1,130.00,130.00,full_price
S-05547,30-40-000262-0-10,14,2024-01-05,1,130.00,130.00,full_price
S-05548,30-50-000263-0-10,10,2024-03-31,1,185.00,132.26,markdown
S-05549,30-50-000263-0-10,10.5,2024-03-31,1,185.00,141.91,markdown
S-05550,30-30-000264-0-10,9.5,2024-01-24,1,160.00,160.00,full_price
S-05551,30-30-000264-0-10,10,2024-01-24,1,160.00,160.00,full_price
S-05552,30-30-000264-0-10,10.5,2024-01-24,1,160.00,160.00,full_price
S-05553,30-30-000264-0-10,11,2024-01-24,1,160.00,160.00,full_price
S-05554,30-30-000264-0-10,11.5,2024-01-24,1,160.00,160.00,full_price
S-05555,30-40-000265-0-10,9,2024-02-03,1,120.00,120.00,full_price
S-05556,30-40-000265-0-10,9.5,2024-02-03,1,120.00,120.00,full_price
S-05557,30-40-000265-0-10,10,2024-02-03,1,120.00,120.00,full_price
S-05558,30-40-000265-0-10,10,2024-04-03,1,120.00,86.00,markdown
S-05559,30-40-000265-0-10,10.5,2024-02-03,1,120.00,120.00,full_price
S-05560,30-40-000265-0-10,10.5,2024-04-16,1,120.00,96.93,markdown
S-05561,30-40-000265-0-10,11,2024-02-03,1,120.00,120.00,full_price
S-05562,30-40-000265-0-10,11.5,2024-02-03,1,120.00,120.00,full_price
S-05563,30-40-000266-0-10,9,2024-01-20,1,130.00,130.00,full_price
S-05564,30-40-000266-0-10,9.5,2024-01-20,1,130.00,130.00,full_price
S-05565,30-40-000266-0-10,9.5,2024-03-06,1,130.00,130.00,full_price
S-05566,30-40-000266-0-10,9.5,2024-05-13,1,130.00,130.00,full_price
S-05567,30-40-000266-0-10,10,2024-01-20,1,130.00,130.00,full_price
S-05568,30-40-000266-0-10,10,2024-02-13,1,130.00,130.00,full_price
S-05569,30-40-000266-0-10,10,2024-03-20,1,130.00,130.00,full_price
S-05570,30-40-000266-0-10,10,2024-04-28,1,130.00,130.00,full_price
S-05571,30-40-000266-0-10,10,2024-06-05,1,130.00,99.06,markdown
S-05572,30-40-000266-0-10,10.5,2024-01-20,1,130.00,130.00,full_price
S-05573,30-40-000266-0-10,10.5,2024-02-19,1,130.00,130.00,full_price
S-05574,30-40-000266-0-10,10.5,2024-03-14,1,130.00,130.00,full_price
S-05575,30-40-000266-0-10,10.5,2024-04-05,1,130.00,130.00,full_price
S-05576,30-40-000266-0-10,10.5,2024-05-18,1,130.00,95.72,markdown
S-05577,30-40-000266-0-10,11,2024-01-20,1,130.00,130.00,full_price
S-05578,30-40-000266-0-10,11,2024-03-01,1,130.00,130.00,full_price
S-05579,30-40-000266-0-10,11,2024-03-19,1,130.00,130.00,full_price
S-05580,30-40-000266-0-10,11,2024-05-09,1,130.00,98.05,markdown
S-05581,30-40-000266-0-10,11.5,2024-01-20,1,130.00,130.00,full_price
S-05582,30-40-000266-0-10,11.5,2024-04-19,1,130.00,130.00,full_price
S-05583,30-40-000266-0-10,12,2024-01-20,1,130.00,130.00,full_price
S-05584,30-40-000266-0-10,12,2024-03-25,1,130.00,130.00,full_price
S-05585,30-30-000267-0-10,8,2024-02-17,1,150.00,150.00,full_price
S-05586,30-30-000267-0-10,9,2024-02-17,1,150.00,150.00,full_price
S-05587,30-30-000267-0-10,9.5,2024-02-17,1,150.00,150.00,full_price
S-05588,30-30-000267-0-10,9.5,2024-05-06,1,150.00,150.00,full_price
S-05589,30-30-000267-0-10,10,2024-02-17,1,150.00,150.00,full_price
S-05590,30-30-000267-0-10,10,2024-04-11,1,150.00,150.00,full_price
S-05591,30-30-000267-0-10,10,2024-05-16,1,150.00,150.00,full_price
S-05592,30-30-000267-0-10,10.5,2024-02-17,1,150.00,150.00,full_price
S-05593,30-30-000267-0-10,10.5,2024-04-05,1,150.00,150.00,full_price
S-05594,30-30-000267-0-10,10.5,2024-05-07,1,150.00,150.00,full_price
S-05595,30-30-000267-0-10,11,2024-02-17,1,150.00,150.00,full_price
S-05596,30-30-000267-0-10,11,2024-04-03,1,150.00,150.00,full_price
S-05597,30-30-000267-0-10,11,2024-06-10,1,150.00,150.00,full_price
