receive_date,sku,vendor_style,brand_desc,department,sku_desc,vendor,size,units_received,retail_price
2024-01-04,30-20-000280-0-10,FB9929-284,NIKE AIR JORDAN 9 RETRO,RETRO BASKETBALL,AJ9 RETRO SLT/GRY,NIKE,10.5,9,185.00
2024-01-04,30-20-000280-0-10,FB9929-284,NIKE AIR JORDAN 9 RETRO,RETRO BASKETBALL,AJ9 RETRO SLT/GRY,NIKE,11,8,185.00
2024-01-04,30-20-000280-0-10,FB9929-284,NIKE AIR JORDAN 9 RETRO,RETRO BASKETBALL,AJ9 RETRO SLT/GRY,NIKE,11.5,6,185.00
2024-01-04,30-20-000280-0-10,FB9929-284,NIKE AIR JORDAN 9 RETRO,RETRO BASKETBALL,AJ9 RETRO SLT/GRY,NIKE,12,5,185.00
2024-01-04,30-20-000280-0-10,FB9929-284,NIKE AIR JORDAN 9 RETRO,RETRO BASKETBALL,AJ9 RETRO SLT/GRY,NIKE,13,4,185.00
2024-01-04,30-20-000280-0-10,FB9929-284,NIKE AIR JORDAN 9 RETRO,RETRO BASKETBALL,AJ9 RETRO SLT/GRY,NIKE,14,2,185.00
2024-01-04,30-20-000280-0-10,FB9929-284,NIKE AIR JORDAN 9 RETRO,RETRO BASKETBALL,AJ9 RETRO SLT/GRY,NIKE,15,2,185.00
2024-04-05,30-40-000281-0-10,HQ5534-624,ADIDAS SAMBA ADV,LIFESTYLE,SAMBA ADV BLU/WHT,ADIDAS,7.5,1,110.00
2024-04-05,30-40-000281-0-10,HQ5534-624,ADIDAS SAMBA ADV,LIFESTYLE,SAMBA ADV BLU/WHT,ADIDAS,8,1,110.00
2024-04-05,30-40-000281-0-10,HQ5534-624,ADIDAS SAMBA ADV,LIFESTYLE,SAMBA ADV BLU/WHT,ADIDAS,8.5,2,110.00
2024-04-05,30-40-000281-0-10,HQ5534-624,ADIDAS SAMBA ADV,LIFESTYLE,SAMBA ADV BLU/WHT,ADIDAS,9,2,110.00
2024-04-05,30-40-000281-0-10,HQ5534-624,ADIDAS SAMBA ADV,LIFESTYLE,SAMBA ADV BLU/WHT,ADIDAS,9.5,3,110.00
2024-04-05,30-40-000281-0-10,HQ5534-624,ADIDAS SAMBA ADV,LIFESTYLE,SAMBA ADV BLU/WHT,ADIDAS,10,4,110.00
2024-04-05,30-40-000281-0-10,HQ5534-624,ADIDAS SAMBA ADV,LIFESTYLE,SAMBA ADV BLU/WHT,ADIDAS,10.5,4,110.00
2024-04-05,30-40-000281-0-10,HQ5534-624,ADIDAS SAMBA ADV,LIFESTYLE,SAMBA ADV BLU/WHT,ADIDAS,11,4,110.00
2024-04-05,30-40-000281-0-10,HQ5534-624,ADIDAS SAMBA ADV,LIFESTYLE,SAMBA ADV BLU/WHT,ADIDAS,11.5,3,110.00
2024-04-05,30-40-000281-0-10,HQ5534-624,ADIDAS SAMBA ADV,LIFESTYLE,SAMBA ADV BLU/WHT,ADIDAS,12,2,110.00
2024-04-05,30-40-000281-0-10,HQ5534-624,ADIDAS SAMBA ADV,LIFESTYLE,SAMBA ADV BLU/WHT,ADIDAS,13,2,110.00
2024-04-05,30-40-000281-0-10,HQ5534-624,ADIDAS SAMBA ADV,LIFESTYLE,SAMBA ADV BLU/WHT,ADIDAS,14,1,110.00
2024-04-05,30-40-000281-0-10,HQ5534-624,ADIDAS SAMBA ADV,LIFESTYLE,SAMBA ADV BLU/WHT,ADIDAS,15,1,110.00
2024-02-10,30-40-000282-0-10,GX6678-178,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD ONG/BLK,ADIDAS,7.5,1,110.00
2024-02-10,30-40-000282-0-10,GX6678-178,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD ONG/BLK,ADIDAS,8,2,110.00
2024-02-10,30-40-000282-0-10,GX6678-178,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD ONG/BLK,ADIDAS,8.5,2,110.00
2024-02-10,30-40-000282-0-10,GX6678-178,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD ONG/BLK,ADIDAS,9,3,110.00
2024-02-10,30-40-000282-0-10,GX6678-178,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD ONG/BLK,ADIDAS,9.5,4,110.00
2024-02-10,30-40-000282-0-10,GX6678-178,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD ONG/BLK,ADIDAS,10,5,110.00
2024-02-10,30-40-000282-0-10,GX6678-178,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD ONG/BLK,ADIDAS,10.5,5,110.00
2024-02-10,30-40-000282-0-10,GX6678-178,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD ONG/BLK,ADIDAS,11,5,110.00
2024-02-10,30-40-000282-0-10,GX6678-178,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD ONG/BLK,ADIDAS,11.5,3,110.00
2024-02-10,30-40-000282-0-10,GX6678-178,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD ONG/BLK,ADIDAS,12,3,110.00
2024-02-10,30-40-000282-0-10,GX6678-178,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD ONG/BLK,ADIDAS,13,2,110.00
2024-02-10,30-40-000282-0-10,GX6678-178,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD ONG/BLK,ADIDAS,14,1,110.00
2024-02-10,30-40-000282-0-10,GX6678-178,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD ONG/BLK,ADIDAS,15,2,110.00
2024-01-19,30-30-000283-0-10,GX7756-805,HOKA RINCON 3,RUNNING,RINCON 3 GRN/WHT,HOKA,7.5,2,125.00
2024-01-19,30-30-000283-0-10,GX7756-805,HOKA RINCON 3,RUNNING,RINCON 3 GRN/WHT,HOKA,8,4,125.00
2024-01-19,30-30-000283-0-10,GX7756-805,HOKA RINCON 3,RUNNING,RINCON 3 GRN/WHT,HOKA,8.5,5,125.00
2024-01-19,30-30-000283-0-10,GX7756-805,HOKA RINCON 3,RUNNING,RINCON 3 GRN/WHT,HOKA,9,7,125.00
2024-01-19,30-30-000283-0-10,GX7756-805,HOKA RINCON 3,RUNNING,RINCON 3 GRN/WHT,HOKA,9.5,9,125.00
2024-01-19,30-30-000283-0-10,GX7756-805,HOKA RINCON 3,RUNNING,RINCON 3 GRN/WHT,HOKA,10,12,125.00
2024-01-19,30-30-000283-0-10,GX7756-805,HOKA RINCON 3,RUNNING,RINCON 3 GRN/WHT,HOKA,10.5,12,125.00
2024-01-19,30-30-000283-0-10,GX7756-805,HOKA RINCON 3,RUNNING,RINCON 3 GRN/WHT,HOKA,11,11,125.00
2024-01-19,30-30-000283-0-10,GX7756-805,HOKA RINCON 3,RUNNING,RINCON 3 GRN/WHT,HOKA,11.5,8,125.00
2024-01-19,30-30-000283-0-10,GX7756-805,HOKA RINCON 3,RUNNING,RINCON 3 GRN/WHT,HOKA,12,7,125.00
2024-01-19,30-30-000283-0-10,GX7756-805,HOKA RINCON 3,RUNNING,RINCON 3 GRN/WHT,HOKA,13,5,125.00
2024-01-19,30-30-000283-0-10,GX7756-805,HOKA RINCON 3,RUNNING,RINCON 3 GRN/WHT,HOKA,14,3,125.00
2024-01-19,30-30-000283-0-10,GX7756-805,HOKA RINCON 3,RUNNING,RINCON 3 GRN/WHT,HOKA,15,2,125.00
2024-02-11,30-30-000284-0-10,FY6612-940,ON CLOUDSTRATUS 3,RUNNING,CLOUDSTRATUS 3 WHT/GLD,ON,7.5,1,180.00
2024-02-11,30-30-000284-0-10,FY6612-940,ON CLOUDSTRATUS 3,RUNNING,CLOUDSTRATUS 3 WHT/GLD,ON,8,2,180.00
2024-02-11,30-30-000284-0-10,FY6612-940,ON CLOUDSTRATUS 3,RUNNING,CLOUDSTRATUS 3 WHT/GLD,ON,8.5,2,180.00
2024-02-11,30-30-000284-0-10,FY6612-940,ON CLOUDSTRATUS 3,RUNNING,CLOUDSTRATUS 3 WHT/GLD,ON,9,3,180.00
2024-02-11,30-30-000284-0-10,FY6612-940,ON CLOUDSTRATUS 3,RUNNING,CLOUDSTRATUS 3 WHT/GLD,ON,9.5,4,180.00
2024-02-11,30-30-000284-0-10,FY6612-940,ON CLOUDSTRATUS 3,RUNNING,CLOUDSTRATUS 3 WHT/GLD,ON,10,5,180.00
2024-02-11,30-30-000284-0-10,FY6612-940,ON CLOUDSTRATUS 3,RUNNING,CLOUDSTRATUS 3 WHT/GLD,ON,10.5,5,180.00
2024-02-11,30-30-000284-0-10,FY6612-940,ON CLOUDSTRATUS 3,RUNNING,CLOUDSTRATUS 3 WHT/GLD,ON,11,4,180.00
2024-02-11,30-30-000284-0-10,FY6612-940,ON CLOUDSTRATUS 3,RUNNING,CLOUDSTRATUS 3 WHT/GLD,ON,11.5,3,180.00
2024-02-11,30-30-000284-0-10,FY6612-940,ON CLOUDSTRATUS 3,RUNNING,CLOUDSTRATUS 3 WHT/GLD,ON,12,3,180.00
2024-02-11,30-30-000284-0-10,FY6612-940,ON CLOUDSTRATUS 3,RUNNING,CLOUDSTRATUS 3 WHT/GLD,ON,13,2,180.00
2024-02-11,30-30-000284-0-10,FY6612-940,ON CLOUDSTRATUS 3,RUNNING,CLOUDSTRATUS 3 WHT/GLD,ON,14,1,180.00
2024-02-11,30-30-000284-0-10,FY6612-940,ON CLOUDSTRATUS 3,RUNNING,CLOUDSTRATUS 3 WHT/GLD,ON,15,1,180.00
2024-01-26,30-20-000285-0-10,DH7139-321,NIKE AIR JORDAN 7 RETRO,RETRO BASKETBALL,AJ7 RETRO BLK/RED,NIKE,7.5,1,190.00
2024-01-26,30-20-000285-0-10,DH7139-321,NIKE AIR JORDAN 7 RETRO,RETRO BASKETBALL,AJ7 RETRO BLK/RED,NIKE,8,2,190.00
2024-01-26,30-20-000285-0-10,DH7139-321,NIKE AIR JORDAN 7 RETRO,RETRO BASKETBALL,AJ7 RETRO BLK/RED,NIKE,8.5,3,190.00
2024-01-26,30-20-000285-0-10,DH7139-321,NIKE AIR JORDAN 7 RETRO,RETRO BASKETBALL,AJ7 RETRO BLK/RED,NIKE,9,4,190.00
2024-01-26,30-20-000285-0-10,DH7139-321,NIKE AIR JORDAN 7 RETRO,RETRO BASKETBALL,AJ7 RETRO BLK/RED,NIKE,9.5,5,190.00
2024-01-26,30-20-000285-0-10,DH7139-321,NIKE AIR JORDAN 7 RETRO,RETRO BASKETBALL,AJ7 RETRO BLK/RED,NIKE,10,6,190.00
2024-01-26,30-20-000285-0-10,DH7139-321,NIKE AIR JORDAN 7 RETRO,RETRO BASKETBALL,AJ7 RETRO BLK/RED,NIKE,10.5,6,190.00
2024-01-26,30-20-000285-0-10,DH7139-321,NIKE AIR JORDAN 7 RETRO,RETRO BASKETBALL,AJ7 RETRO BLK/RED,NIKE,11,6,190.00
2024-01-26,30-20-000285-0-10,DH7139-321,NIKE AIR JORDAN 7 RETRO,RETRO BASKETBALL,AJ7 RETRO BLK/RED,NIKE,11.5,4,190.00
2024-01-26,30-20-000285-0-10,DH7139-321,NIKE AIR JORDAN 7 RETRO,RETRO BASKETBALL,AJ7 RETRO BLK/RED,NIKE,12,4,190.00
2024-01-26,30-20-000285-0-10,DH7139-321,NIKE AIR JORDAN 7 RETRO,RETRO BASKETBALL,AJ7 RETRO BLK/RED,NIKE,13,3,190.00
2024-01-26,30-20-000285-0-10,DH7139-321,NIKE AIR JORDAN 7 RETRO,RETRO BASKETBALL,AJ7 RETRO BLK/RED,NIKE,14,2,190.00
2024-01-26,30-20-000285-0-10,DH7139-321,NIKE AIR JORDAN 7 RETRO,RETRO BASKETBALL,AJ7 RETRO BLK/RED,NIKE,15,1,190.00
2024-01-16,30-40-000286-0-10,GX8845-423,ASICS GEL-NYC,LIFESTYLE,GEL-NYC TRQ/WHT,ASICS,7.5,2,120.00
2024-01-16,30-40-000286-0-10,GX8845-423,ASICS GEL-NYC,LIFESTYLE,GEL-NYC TRQ/WHT,ASICS,8,4,120.00
2024-01-16,30-40-000286-0-10,GX8845-423,ASICS GEL-NYC,LIFESTYLE,GEL-NYC TRQ/WHT,ASICS,8.5,5,120.00
2024-01-16,30-40-000286-0-10,GX8845-423,ASICS GEL-NYC,LIFESTYLE,GEL-NYC TRQ/WHT,ASICS,9,7,120.00
2024-01-16,30-40-000286-0-10,GX8845-423,ASICS GEL-NYC,LIFESTYLE,GEL-NYC TRQ/WHT,ASICS,9.5,8,120.00
2024-01-16,30-40-000286-0-10,GX8845-423,ASICS GEL-NYC,LIFESTYLE,GEL-NYC TRQ/WHT,ASICS,10,11,120.00
2024-01-16,30-40-000286-0-10,GX8845-423,ASICS GEL-NYC,LIFESTYLE,GEL-NYC TRQ/WHT,ASICS,10.5,11,120.00
2024-01-16,30-40-000286-0-10,GX8845-423,ASICS GEL-NYC,LIFESTYLE,GEL-NYC TRQ/WHT,ASICS,11,10,120.00
2024-01-16,30-40-000286-0-10,GX8845-423,ASICS GEL-NYC,LIFESTYLE,GEL-NYC TRQ/WHT,ASICS,11.5,7,120.00
2024-01-16,30-40-000286-0-10,GX8845-423,ASICS GEL-NYC,LIFESTYLE,GEL-NYC TRQ/WHT,ASICS,12,7,120.00
2024-01-16,30-40-000286-0-10,GX8845-423,ASICS GEL-NYC,LIFESTYLE,GEL-NYC TRQ/WHT,ASICS,13,5,120.00
2024-01-16,30-40-000286-0-10,GX8845-423,ASICS GEL-NYC,LIFESTYLE,GEL-NYC TRQ/WHT,ASICS,14,3,120.00
2024-01-16,30-40-000286-0-10,GX8845-423,ASICS GEL-NYC,LIFESTYLE,GEL-NYC TRQ/WHT,ASICS,15,1,120.00
2024-01-02,30-50-000287-0-10,GX2012-726,NIKE ACG MOUNTAIN FLY 2 LOW GTX,SEASONAL,ACG MTN FLY 2 LO GTX TAN/GUM,NIKE,7.5,2,175.00
2024-01-02,30-50-000287-0-10,GX2012-726,NIKE ACG MOUNTAIN FLY 2 LOW GTX,SEASONAL,ACG MTN FLY 2 LO GTX TAN/GUM,NIKE,8,3,175.00
2024-01-02,30-50-000287-0-10,GX2012-726,NIKE ACG MOUNTAIN FLY 2 LOW GTX,SEASONAL,ACG MTN FLY 2 LO GTX TAN/GUM,NIKE,8.5,4,175.00
2024-01-02,30-50-000287-0-10,GX2012-726,NIKE ACG MOUNTAIN FLY 2 LOW GTX,SEASONAL,ACG MTN FLY 2 LO GTX TAN/GUM,NIKE,9,6,175.00
2024-01-02,30-50-000287-0-10,GX2012-726,NIKE ACG MOUNTAIN FLY 2 LOW GTX,SEASONAL,ACG MTN FLY 2 LO GTX TAN/GUM,NIKE,9.5,7,175.00
2024-01-02,30-50-000287-0-10,GX2012-726,NIKE ACG MOUNTAIN FLY 2 LOW GTX,SEASONAL,ACG MTN FLY 2 LO GTX TAN/GUM,NIKE,10,10,175.00
2024-01-02,30-50-000287-0-10,GX2012-726,NIKE ACG MOUNTAIN FLY 2 LOW GTX,SEASONAL,ACG MTN FLY 2 LO GTX TAN/GUM,NIKE,10.5,10,175.00
2024-01-02,30-50-000287-0-10,GX2012-726,NIKE ACG MOUNTAIN FLY 2 LOW GTX,SEASONAL,ACG MTN FLY 2 LO GTX TAN/GUM,NIKE,11,9,175.00
2024-01-02,30-50-000287-0-10,GX2012-726,NIKE ACG MOUNTAIN FLY 2 LOW GTX,SEASONAL,ACG MTN FLY 2 LO GTX TAN/GUM,NIKE,11.5,7,175.00
2024-01-02,30-50-000287-0-10,GX2012-726,NIKE ACG MOUNTAIN FLY 2 LOW GTX,SEASONAL,ACG MTN FLY 2 LO GTX TAN/GUM,NIKE,12,6,175.00
2024-01-02,30-50-000287-0-10,GX2012-726,NIKE ACG MOUNTAIN FLY 2 LOW GTX,SEASONAL,ACG MTN FLY 2 LO GTX TAN/GUM,NIKE,13,4,175.00
2024-01-02,30-50-000287-0-10,GX2012-726,NIKE ACG MOUNTAIN FLY 2 LOW GTX,SEASONAL,ACG MTN FLY 2 LO GTX TAN/GUM,NIKE,14,2,175.00
2024-01-02,30-50-000287-0-10,GX2012-726,NIKE ACG MOUNTAIN FLY 2 LOW GTX,SEASONAL,ACG MTN FLY 2 LO GTX TAN/GUM,NIKE,15,1,175.00
2024-02-12,30-40-000288-0-10,FY2234-376,ADIDAS HANDBALL SPEZIAL,LIFESTYLE,HANDBALL SPEZIAL NVY/WHT,ADIDAS,7.5,1,100.00
2024-02-12,30-40-000288-0-10,FY2234-376,ADIDAS HANDBALL SPEZIAL,LIFESTYLE,HANDBALL SPEZIAL NVY/WHT,ADIDAS,8,2,100.00
2024-02-12,30-40-000288-0-10,FY2234-376,ADIDAS HANDBALL SPEZIAL,LIFESTYLE,HANDBALL SPEZIAL NVY/WHT,ADIDAS,8.5,2,100.00
2024-02-12,30-40-000288-0-10,FY2234-376,ADIDAS HANDBALL SPEZIAL,LIFESTYLE,HANDBALL SPEZIAL NVY/WHT,ADIDAS,9,3,100.00
2024-02-12,30-40-000288-0-10,FY2234-376,ADIDAS HANDBALL SPEZIAL,LIFESTYLE,HANDBALL SPEZIAL NVY/WHT,ADIDAS,9.5,4,100.00
2024-02-12,30-40-000288-0-10,FY2234-376,ADIDAS HANDBALL SPEZIAL,LIFESTYLE,HANDBALL SPEZIAL NVY/WHT,ADIDAS,10,5,100.00
2024-02-12,30-40-000288-0-10,FY2234-376,ADIDAS HANDBALL SPEZIAL,LIFESTYLE,HANDBALL SPEZIAL NVY/WHT,ADIDAS,10.5,5,100.00
2024-02-12,30-40-000288-0-10,FY2234-376,ADIDAS HANDBALL SPEZIAL,LIFESTYLE,HANDBALL SPEZIAL NVY/WHT,ADIDAS,11,5,100.00
2024-02-12,30-40-000288-0-10,FY2234-376,ADIDAS HANDBALL SPEZIAL,LIFESTYLE,HANDBALL SPEZIAL NVY/WHT,ADIDAS,11.5,3,100.00
2024-02-12,30-40-000288-0-10,FY2234-376,ADIDAS HANDBALL SPEZIAL,LIFESTYLE,HANDBALL SPEZIAL NVY/WHT,ADIDAS,12,3,100.00
2024-02-12,30-40-000288-0-10,FY2234-376,ADIDAS HANDBALL SPEZIAL,LIFESTYLE,HANDBALL SPEZIAL NVY/WHT,ADIDAS,13,2,100.00
2024-02-12,30-40-000288-0-10,FY2234-376,ADIDAS HANDBALL SPEZIAL,LIFESTYLE,HANDBALL SPEZIAL NVY/WHT,ADIDAS,14,1,100.00
2024-02-12,30-40-000288-0-10,FY2234-376,ADIDAS HANDBALL SPEZIAL,LIFESTYLE,HANDBALL SPEZIAL NVY/WHT,ADIDAS,15,2,100.00
2024-01-31,30-50-000289-0-10,HQ5001-862,NIKE MANOA LEATHER,SEASONAL,MANOA LEATHER BOOT SLT/GRY,NIKE,7.5,1,110.00
2024-01-31,30-50-000289-0-10,HQ5001-862,NIKE MANOA LEATHER,SEASONAL,MANOA LEATHER BOOT SLT/GRY,NIKE,8,1,110.00
2024-01-31,30-50-000289-0-10,HQ5001-862,NIKE MANOA LEATHER,SEASONAL,MANOA LEATHER BOOT SLT/GRY,NIKE,8.5,1,110.00
2024-01-31,30-50-000289-0-10,HQ5001-862,NIKE MANOA LEATHER,SEASONAL,MANOA LEATHER BOOT SLT/GRY,NIKE,9,2,110.00
2024-01-31,30-50-000289-0-10,HQ5001-862,NIKE MANOA LEATHER,SEASONAL,MANOA LEATHER BOOT SLT/GRY,NIKE,9.5,2,110.00
2024-01-31,30-50-000289-0-10,HQ5001-862,NIKE MANOA LEATHER,SEASONAL,MANOA LEATHER BOOT SLT/GRY,NIKE,10,3,110.00
2024-01-31,30-50-000289-0-10,HQ5001-862,NIKE MANOA LEATHER,SEASONAL,MANOA LEATHER BOOT SLT/GRY,NIKE,10.5,3,110.00
2024-01-31,30-50-000289-0-10,HQ5001-862,NIKE MANOA LEATHER,SEASONAL,MANOA LEATHER BOOT SLT/GRY,NIKE,11,3,110.00
2024-01-31,30-50-000289-0-10,HQ5001-862,NIKE MANOA LEATHER,SEASONAL,MANOA LEATHER BOOT SLT/GRY,NIKE,11.5,2,110.00
2024-01-31,30-50-000289-0-10,HQ5001-862,NIKE MANOA LEATHER,SEASONAL,MANOA LEATHER BOOT SLT/GRY,NIKE,12,2,110.00
2024-01-31,30-50-000289-0-10,HQ5001-862,NIKE MANOA LEATHER,SEASONAL,MANOA LEATHER BOOT SLT/GRY,NIKE,13,1,110.00
2024-01-31,30-50-000289-0-10,HQ5001-862,NIKE MANOA LEATHER,SEASONAL,MANOA LEATHER BOOT SLT/GRY,NIKE,14,1,110.00
2024-01-31,30-50-000289-0-10,HQ5001-862,NIKE MANOA LEATHER,SEASONAL,MANOA LEATHER BOOT SLT/GRY,NIKE,15,1,110.00
2024-01-03,30-30-000290-0-10,GV7750-134,NIKE REACT INFINITY 4,RUNNING,REACT INFINITY 4 NVY/WHT,NIKE,7.5,2,160.00
2024-01-03,30-30-000290-0-10,GV7750-134,NIKE REACT INFINITY 4,RUNNING,REACT INFINITY 4 NVY/WHT,NIKE,8,4,160.00
2024-01-03,30-30-000290-0-10,GV7750-134,NIKE REACT INFINITY 4,RUNNING,REACT INFINITY 4 NVY/WHT,NIKE,8.5,5,160.00
2024-01-03,30-30-000290-0-10,GV7750-134,NIKE REACT INFINITY 4,RUNNING,REACT INFINITY 4 NVY/WHT,NIKE,9,7,160.00
2024-01-03,30-30-000290-0-10,GV7750-134,NIKE REACT INFINITY 4,RUNNING,REACT INFINITY 4 NVY/WHT,NIKE,9.5,8,160.00
2024-01-03,30-30-000290-0-10,GV7750-134,NIKE REACT INFINITY 4,RUNNING,REACT INFINITY 4 NVY/WHT,NIKE,10,11,160.00
2024-01-03,30-30-000290-0-10,GV7750-134,NIKE REACT INFINITY 4,RUNNING,REACT INFINITY 4 NVY/WHT,NIKE,10.5,11,160.00
2024-01-03,30-30-000290-0-10,GV7750-134,NIKE REACT INFINITY 4,RUNNING,REACT INFINITY 4 NVY/WHT,NIKE,11,10,160.00
2024-01-03,30-30-000290-0-10,GV7750-134,NIKE REACT INFINITY 4,RUNNING,REACT INFINITY 4 NVY/WHT,NIKE,11.5,8,160.00
2024-01-03,30-30-000290-0-10,GV7750-134,NIKE REACT INFINITY 4,RUNNING,REACT INFINITY 4 NVY/WHT,NIKE,12,7,160.00
2024-01-03,30-30-000290-0-10,GV7750-134,NIKE REACT INFINITY 4,RUNNING,REACT INFINITY 4 NVY/WHT,NIKE,13,5,160.00
2024-01-03,30-30-000290-0-10,GV7750-134,NIKE REACT INFINITY 4,RUNNING,REACT INFINITY 4 NVY/WHT,NIKE,14,3,160.00
2024-01-03,30-30-000290-0-10,GV7750-134,NIKE REACT INFINITY 4,RUNNING,REACT INFINITY 4 NVY/WHT,NIKE,15,1,160.00
2024-01-01,30-25-000291-0-10,FZ1101-922,NIKE AIR ZOOM G.T. CUT 3,PERFORMANCE BASKETBALL,GT CUT 3 PRP/GLD,NIKE,7.5,1,160.00
2024-01-01,30-25-000291-0-10,FZ1101-922,NIKE AIR ZOOM G.T. CUT 3,PERFORMANCE BASKETBALL,GT CUT 3 PRP/GLD,NIKE,8,3,160.00
2024-01-01,30-25-000291-0-10,FZ1101-922,NIKE AIR ZOOM G.T. CUT 3,PERFORMANCE BASKETBALL,GT CUT 3 PRP/GLD,NIKE,8.5,4,160.00
2024-01-01,30-25-000291-0-10,FZ1101-922,NIKE AIR ZOOM G.T. CUT 3,PERFORMANCE BASKETBALL,GT CUT 3 PRP/GLD,NIKE,9,5,160.00
2024-01-01,30-25-000291-0-10,FZ1101-922,NIKE AIR ZOOM G.T. CUT 3,PERFORMANCE BASKETBALL,GT CUT 3 PRP/GLD,NIKE,9.5,6,160.00
2024-01-01,30-25-000291-0-10,FZ1101-922,NIKE AIR ZOOM G.T. CUT 3,PERFORMANCE BASKETBALL,GT CUT 3 PRP/GLD,NIKE,10,8,160.00
2024-01-01,30-25-000291-0-10,FZ1101-922,NIKE AIR ZOOM G.T. CUT 3,PERFORMANCE BASKETBALL,GT CUT 3 PRP/GLD,NIKE,10.5,8,160.00
2024-01-01,30-25-000291-0-10,FZ1101-922,NIKE AIR ZOOM G.T. CUT 3,PERFORMANCE BASKETBALL,GT CUT 3 PRP/GLD,NIKE,11,8,160.00
2024-01-01,30-25-000291-0-10,FZ1101-922,NIKE AIR ZOOM G.T. CUT 3,PERFORMANCE BASKETBALL,GT CUT 3 PRP/GLD,NIKE,11.5,6,160.00
2024-01-01,30-25-000291-0-10,FZ1101-922,NIKE AIR ZOOM G.T. CUT 3,PERFORMANCE BASKETBALL,GT CUT 3 PRP/GLD,NIKE,12,5,160.00
2024-01-01,30-25-000291-0-10,FZ1101-922,NIKE AIR ZOOM G.T. CUT 3,PERFORMANCE BASKETBALL,GT CUT 3 PRP/GLD,NIKE,13,4,160.00
2024-01-01,30-25-000291-0-10,FZ1101-922,NIKE AIR ZOOM G.T. CUT 3,PERFORMANCE BASKETBALL,GT CUT 3 PRP/GLD,NIKE,14,2,160.00
2024-01-01,30-25-000291-0-10,FZ1101-922,NIKE AIR ZOOM G.T. CUT 3,PERFORMANCE BASKETBALL,GT CUT 3 PRP/GLD,NIKE,15,1,160.00
2024-01-26,30-25-000292-0-10,FN7201-287,NIKE KD 16,PERFORMANCE BASKETBALL,KD 16 BLU/GLD,NIKE,7.5,1,150.00
2024-01-26,30-25-000292-0-10,FN7201-287,NIKE KD 16,PERFORMANCE BASKETBALL,KD 16 BLU/GLD,NIKE,8,1,150.00
2024-01-26,30-25-000292-0-10,FN7201-287,NIKE KD 16,PERFORMANCE BASKETBALL,KD 16 BLU/GLD,NIKE,8.5,1,150.00
2024-01-26,30-25-000292-0-10,FN7201-287,NIKE KD 16,PERFORMANCE BASKETBALL,KD 16 BLU/GLD,NIKE,9,2,150.00
2024-01-26,30-25-000292-0-10,FN7201-287,NIKE KD 16,PERFORMANCE BASKETBALL,KD 16 BLU/GLD,NIKE,9.5,3,150.00
2024-01-26,30-25-000292-0-10,FN7201-287,NIKE KD 16,PERFORMANCE BASKETBALL,KD 16 BLU/GLD,NIKE,10,3,150.00
2024-01-26,30-25-000292-0-10,FN7201-287,NIKE KD 16,PERFORMANCE BASKETBALL,KD 16 BLU/GLD,NIKE,10.5,3,150.00
2024-01-26,30-25-000292-0-10,FN7201-287,NIKE KD 16,PERFORMANCE BASKETBALL,KD 16 BLU/GLD,NIKE,11,3,150.00
2024-01-26,30-25-000292-0-10,FN7201-287,NIKE KD 16,PERFORMANCE BASKETBALL,KD 16 BLU/GLD,NIKE,11.5,2,150.00
2024-01-26,30-25-000292-0-10,FN7201-287,NIKE KD 16,PERFORMANCE BASKETBALL,KD 16 BLU/GLD,NIKE,12,2,150.00
2024-01-26,30-25-000292-0-10,FN7201-287,NIKE KD 16,PERFORMANCE BASKETBALL,KD 16 BLU/GLD,NIKE,13,1,150.00
2024-01-26,30-25-000292-0-10,FN7201-287,NIKE KD 16,PERFORMANCE BASKETBALL,KD 16 BLU/GLD,NIKE,14,1,150.00
2024-01-26,30-25-000292-0-10,FN7201-287,NIKE KD 16,PERFORMANCE BASKETBALL,KD 16 BLU/GLD,NIKE,15,2,150.00
2024-03-10,30-30-000293-0-10,DV3853-275,NIKE PEGASUS 40,RUNNING,PEGASUS 40 RED/BLK,NIKE,7.5,1,130.00
2024-03-10,30-30-000293-0-10,DV3853-275,NIKE PEGASUS 40,RUNNING,PEGASUS 40 RED/BLK,NIKE,8,1,130.00
2024-03-10,30-30-000293-0-10,DV3853-275,NIKE PEGASUS 40,RUNNING,PEGASUS 40 RED/BLK,NIKE,8.5,2,130.00
2024-03-10,30-30-000293-0-10,DV3853-275,NIKE PEGASUS 40,RUNNING,PEGASUS 40 RED/BLK,NIKE,9,3,130.00
